datetime,open,high,low,close,volume
2024-10-30 12:00:00,0.521,0.5261,0.5193,0.5235,118569099.1
2024-10-30 16:00:00,0.5235,0.5245,0.5217,0.5225,45502481.0
2024-10-30 20:00:00,0.5224,0.5258,0.5208,0.5231,48815483.4
2024-10-31 00:00:00,0.5231,0.524,0.519,0.5218,42302881.1
2024-10-31 04:00:00,0.5218,0.5223,0.5163,0.5179,54137945.3
2024-10-31 08:00:00,0.5178,0.521,0.5152,0.5187,63853732.0
2024-10-31 12:00:00,0.5186,0.5196,0.5076,0.5108,148028930.6
2024-10-31 16:00:00,0.5108,0.5131,0.5027,0.5061,170703921.1
2024-10-31 20:00:00,0.5061,0.5114,0.5058,0.5095,49738917.8
2024-11-01 00:00:00,0.5095,0.5193,0.5022,0.5193,135711883.6
2024-11-01 04:00:00,0.5193,0.5215,0.5094,0.5119,130148485.2
2024-11-01 08:00:00,0.5119,0.5244,0.511,0.5191,157204870.9
2024-11-01 12:00:00,0.5191,0.5239,0.5116,0.5163,183254163.6
2024-11-01 16:00:00,0.5162,0.5225,0.5123,0.5163,170390355.1
2024-11-01 20:00:00,0.5163,0.5172,0.5075,0.513,67677681.7
2024-11-02 00:00:00,0.513,0.5161,0.5124,0.5145,33082189.1
2024-11-02 04:00:00,0.5144,0.5154,0.5113,0.513,31406123.7
2024-11-02 08:00:00,0.513,0.5131,0.5104,0.5113,29907123.7
2024-11-02 12:00:00,0.5113,0.5129,0.5061,0.5103,90178268.1
2024-11-02 16:00:00,0.5103,0.5116,0.5076,0.5098,41450470.8
2024-11-02 20:00:00,0.5099,0.5104,0.5077,0.5103,23347107.9
2024-11-03 00:00:00,0.5103,0.5111,0.4973,0.5017,156419624.7
2024-11-03 04:00:00,0.5017,0.507,0.5016,0.5058,36430995.2
2024-11-03 08:00:00,0.5058,0.5059,0.5011,0.5024,55100119.2
2024-11-03 12:00:00,0.5024,0.5035,0.4914,0.4967,213649538.6
2024-11-03 16:00:00,0.4968,0.5007,0.4928,0.5005,82285141.6
2024-11-03 20:00:00,0.5005,0.5045,0.4996,0.5029,51497990.2
2024-11-04 00:00:00,0.5029,0.5079,0.5003,0.5071,65478121.7
2024-11-04 04:00:00,0.5071,0.5085,0.5036,0.5053,60132326.1
2024-11-04 08:00:00,0.5052,0.5146,0.5045,0.5119,114467990.3
2024-11-04 12:00:00,0.5119,0.5127,0.5084,0.5103,83607958.8
2024-11-04 16:00:00,0.5104,0.5138,0.5062,0.5065,116845977.2
2024-11-04 20:00:00,0.5064,0.5078,0.4955,0.5032,156392541.7
2024-11-05 00:00:00,0.5032,0.5059,0.5016,0.5055,48934387.4
2024-11-05 04:00:00,0.5054,0.515,0.5044,0.5144,60521951.0
2024-11-05 08:00:00,0.5144,0.5188,0.5086,0.5091,103818358.8
2024-11-05 12:00:00,0.509,0.5144,0.5057,0.5097,131540047.3
2024-11-05 16:00:00,0.5097,0.5145,0.5063,0.5077,92557448.4
2024-11-05 20:00:00,0.5076,0.5154,0.5063,0.514,75269096.5
2024-11-06 00:00:00,0.514,0.5378,0.5139,0.534,292733457.2
2024-11-06 04:00:00,0.534,0.543,0.5302,0.5364,302945948.9
2024-11-06 08:00:00,0.5365,0.5377,0.5267,0.5346,188249420.9
2024-11-06 12:00:00,0.5345,0.5361,0.5271,0.5308,113981389.5
2024-11-06 16:00:00,0.5307,0.5363,0.5303,0.5362,88340018.3
2024-11-06 20:00:00,0.5363,0.5471,0.5355,0.5421,166345680.1
2024-11-07 00:00:00,0.5422,0.5786,0.538,0.56,396664673.3
2024-11-07 04:00:00,0.5601,0.563,0.5504,0.5559,247661522.0
2024-11-07 08:00:00,0.5559,0.5574,0.5469,0.5476,138483851.8
2024-11-07 12:00:00,0.5476,0.5505,0.5407,0.5501,167007771.5
2024-11-07 16:00:00,0.5501,0.5559,0.5486,0.5551,142007433.3
2024-11-07 20:00:00,0.5551,0.5582,0.5504,0.5559,101002613.4
2024-11-08 00:00:00,0.5559,0.5604,0.5477,0.5497,117700237.5
2024-11-08 04:00:00,0.5498,0.5531,0.5466,0.5508,79628232.2
2024-11-08 08:00:00,0.5508,0.5526,0.546,0.5505,95520242.1
2024-11-08 12:00:00,0.5506,0.558,0.5494,0.5524,173669953.4
2024-11-08 16:00:00,0.5524,0.5553,0.5415,0.5513,178548052.6
2024-11-08 20:00:00,0.5512,0.5548,0.5464,0.5541,81075604.5
2024-11-09 00:00:00,0.554,0.5544,0.5455,0.5466,88730045.5
