datetime,open,high,low,close,volume
2024-10-30 12:00:00,2.0183,2.0303,1.9929,2.0169,50367510.8
2024-10-30 14:00:00,2.0169,2.0563,1.9764,1.9899,55265707.9
2024-10-30 16:00:00,1.9899,2.0261,1.979,2.0258,22331615.4
2024-10-30 18:00:00,2.0257,2.0491,2.0173,2.0322,21677882.0
2024-10-30 20:00:00,2.0322,2.0619,2.015,2.0496,28991604.7
2024-10-30 22:00:00,2.0496,2.1078,2.0401,2.082,44134752.4
2024-10-31 00:00:00,2.082,2.0981,2.046,2.0547,38229393.3
2024-10-31 02:00:00,2.0547,2.0829,2.04,2.0579,26240499.8
2024-10-31 04:00:00,2.058,2.084,2.051,2.0747,17267185.3
2024-10-31 06:00:00,2.0746,2.0754,2.0323,2.0731,31354603.0
2024-10-31 08:00:00,2.0732,2.0748,2.0301,2.0448,24004112.3
2024-10-31 10:00:00,2.0448,2.0613,2.0181,2.0372,27968242.1
2024-10-31 12:00:00,2.0372,2.0387,1.9982,2.0112,39583776.9
2024-10-31 14:00:00,2.0111,2.0348,1.9778,2.0221,63804568.7
2024-10-31 16:00:00,2.0221,2.023,2.0181,2.0184,199292.2
2024-10-31 18:00:00,1.9946,1.995,1.9355,1.9567,56549633.5
2024-10-31 20:00:00,1.9564,1.9899,1.954,1.9797,27845630.5
2024-10-31 22:00:00,1.9797,1.988,1.9549,1.9705,16922867.2
2024-11-01 00:00:00,1.9704,2.0051,1.9599,1.9877,41227536.5
2024-11-01 02:00:00,1.9876,2.0193,1.9512,1.9777,51872075.7
2024-11-01 04:00:00,1.9776,1.9957,1.9544,1.9625,22816681.1
2024-11-01 06:00:00,1.9625,1.9713,1.9206,1.9325,40382367.6
2024-11-01 08:00:00,1.9324,1.9421,1.915,1.9308,22814040.2
2024-11-01 10:00:00,1.9308,1.9648,1.9268,1.951,32113243.1
2024-11-01 12:00:00,1.951,2.0887,1.9452,2.0873,75372248.7
2024-11-01 14:00:00,2.087,2.1094,1.9469,1.95,126240402.3
2024-11-01 16:00:00,1.9499,2.0194,1.9416,2.0037,80509322.9
2024-11-01 18:00:00,2.0034,2.0058,1.9466,1.9781,45272493.2
2024-11-01 20:00:00,1.9782,2.0111,1.9591,1.9899,35245476.4
2024-11-01 22:00:00,1.9897,2.005,1.9658,1.9892,23469101.7
2024-11-02 00:00:00,1.9892,2.0049,1.9844,1.9963,19425358.8
2024-11-02 02:00:00,1.9963,2.0247,1.9558,1.9597,31446827.3
2024-11-02 04:00:00,1.9598,1.9669,1.935,1.9466,27191548.7
2024-11-02 06:00:00,1.9466,1.9715,1.9405,1.9518,23731661.6
2024-11-02 08:00:00,1.9518,1.9584,1.9253,1.9337,28617334.8
2024-11-02 10:00:00,1.9337,1.9413,1.921,1.9273,18928375.5
2024-11-02 12:00:00,1.9272,1.9341,1.8977,1.9078,41078567.3
2024-11-02 14:00:00,1.9078,1.9235,1.889,1.9125,34883233.6
2024-11-02 16:00:00,1.9125,1.9267,1.8836,1.8882,25001619.1
2024-11-02 18:00:00,1.8882,1.896,1.8676,1.8905,27002712.4
2024-11-02 20:00:00,1.8905,1.9116,1.885,1.9039,12403410.4
2024-11-02 22:00:00,1.9039,1.9176,1.8998,1.9071,11290647.1
2024-11-03 00:00:00,1.907,1.9147,1.8781,1.8798,19960297.0
