datetime,open,high,low,close,volume
2025-10-23 11:09:00,109400.8,109400.9,109385.3,109390.3,19.154
2025-10-23 11:10:00,109390.3,109424.3,109390.3,109415.0,17.47
2025-10-23 11:11:00,109415.0,109415.0,109343.5,109343.5,21.499
2025-10-23 11:12:00,109343.6,109367.8,109342.5,109342.5,37.746
2025-10-23 11:13:00,109342.5,109342.6,109310.0,109310.0,24.429
2025-10-23 11:14:00,109310.1,109348.7,109310.0,109348.6,39.977
2025-10-23 11:15:00,109348.6,109367.8,109330.5,109330.5,16.361
2025-10-23 11:16:00,109330.4,109330.5,109217.0,109320.8,84.758
2025-10-23 11:17:00,109320.9,109399.9,109304.7,109395.7,27.634
2025-10-23 11:18:00,109395.7,109418.5,109295.1,109300.1,56.308
2025-10-23 11:19:00,109300.1,109378.8,109300.0,109347.9,35.423
2025-10-23 11:20:00,109348.0,109389.6,109330.5,109389.5,23.01
2025-10-23 11:21:00,109389.6,109475.7,109389.5,109465.1,38.564
2025-10-23 11:22:00,109465.2,109470.2,109458.5,109469.9,27.997
2025-10-23 11:23:00,109470.0,109525.5,109469.9,109502.5,67.068
2025-10-23 11:24:00,109502.6,109522.0,109499.9,109500.1,63.673
2025-10-23 11:25:00,109500.0,109500.1,109450.6,109463.6,34.861
2025-10-23 11:26:00,109463.5,109544.8,109463.5,109521.6,44.743
2025-10-23 11:27:00,109521.6,109600.0,109521.4,109573.3,234.942
2025-10-23 11:28:00,109573.3,109609.4,109552.2,109572.0,97.42
2025-10-23 11:29:00,109572.1,109572.1,109480.0,109480.0,111.014
2025-10-23 11:30:00,109480.1,109506.4,109480.0,109490.6,23.167
2025-10-23 11:31:00,109490.7,109490.7,109355.6,109378.4,132.57
2025-10-23 11:32:00,109378.4,109378.4,109295.1,109345.1,79.677
2025-10-23 11:33:00,109345.1,109350.0,109157.2,109218.6,165.274
2025-10-23 11:34:00,109218.6,109244.1,109176.6,109202.5,73.875
2025-10-23 11:35:00,109202.5,109202.5,109135.8,109157.7,134.878
2025-10-23 11:36:00,109157.8,109170.0,109132.0,109152.9,117.688
2025-10-23 11:37:00,109153.0,109248.6,109021.3,109247.6,275.809
2025-10-23 11:38:00,109247.5,109277.6,109247.5,109262.5,52.583
2025-10-23 11:39:00,109262.6,109329.4,109262.6,109288.8,52.12
2025-10-23 11:40:00,109288.7,109288.7,109251.5,109251.6,19.503
2025-10-23 11:41:00,109251.7,109268.7,109150.0,109150.0,63.944
2025-10-23 11:42:00,109150.1,109211.4,109127.6,109211.4,38.982
2025-10-23 11:43:00,109211.3,109211.4,109136.0,109157.9,72.96
2025-10-23 11:44:00,109157.9,109169.8,109140.7,109169.7,25.551
2025-10-23 11:45:00,109169.8,109169.8,109141.5,109154.2,67.203
2025-10-23 11:46:00,109154.2,109167.7,109150.0,109150.2,33.117
2025-10-23 11:47:00,109150.1,109193.4,109138.6,109185.1,63.641
2025-10-23 11:48:00,109185.0,109214.2,109185.0,109200.1,29.997
2025-10-23 11:49:00,109200.0,109250.3,109200.0,109250.1,57.101
2025-10-23 11:50:00,109250.1,109300.8,109168.8,109176.0,127.636
2025-10-23 11:51:00,109176.0,109181.4,109093.2,109148.5,56.054
2025-10-23 11:52:00,109148.6,109211.7,109148.5,109208.5,38.727
