datetime,open,high,low,close,volume
2025-10-23 11:09:00,3874.86,3876.39,3874.18,3875.8,1090.961
2025-10-23 11:10:00,3875.81,3877.83,3875.54,3877.09,822.107
2025-10-23 11:11:00,3877.08,3877.37,3874.43,3874.78,952.157
2025-10-23 11:12:00,3874.79,3875.78,3873.63,3874.16,943.824
2025-10-23 11:13:00,3874.16,3874.36,3872.53,3872.54,793.784
2025-10-23 11:14:00,3872.54,3874.41,3872.2,3873.96,1094.296
2025-10-23 11:15:00,3873.96,3874.38,3871.83,3871.83,611.561
2025-10-23 11:16:00,3871.84,3871.85,3857.34,3871.83,19600.641
2025-10-23 11:17:00,3871.83,3879.0,3870.64,3878.26,3611.665
2025-10-23 11:18:00,3878.26,3879.8,3874.45,3875.16,2189.677
2025-10-23 11:19:00,3875.17,3877.81,3874.84,3876.78,1144.488
2025-10-23 11:20:00,3876.79,3879.23,3875.16,3879.22,1059.344
2025-10-23 11:21:00,3879.23,3882.3,3878.14,3879.9,5625.507
2025-10-23 11:22:00,3879.91,3882.0,3879.64,3882.0,1377.203
2025-10-23 11:23:00,3882.0,3884.27,3881.87,3882.96,2848.489
2025-10-23 11:24:00,3882.96,3883.86,3882.79,3883.32,1216.505
2025-10-23 11:25:00,3883.32,3883.32,3881.0,3881.0,1303.232
2025-10-23 11:26:00,3881.01,3883.01,3881.0,3881.83,2032.521
2025-10-23 11:27:00,3881.83,3885.0,3881.28,3883.72,1851.165
2025-10-23 11:28:00,3883.73,3886.43,3882.72,3882.73,3177.01
2025-10-23 11:29:00,3882.73,3883.0,3880.05,3880.49,1437.619
2025-10-23 11:30:00,3880.48,3881.63,3879.79,3880.0,888.619
2025-10-23 11:31:00,3880.0,3880.11,3873.95,3876.02,1924.627
2025-10-23 11:32:00,3876.03,3876.03,3872.42,3874.79,1480.491
2025-10-23 11:33:00,3874.78,3874.79,3865.0,3868.11,5734.915
2025-10-23 11:34:00,3868.12,3869.94,3866.28,3866.92,6031.604
2025-10-23 11:35:00,3866.91,3866.92,3863.09,3864.49,4787.543
2025-10-23 11:36:00,3864.48,3865.9,3863.46,3865.41,2391.876
2025-10-23 11:37:00,3865.4,3868.0,3862.36,3867.99,5705.43
2025-10-23 11:38:00,3867.98,3868.98,3867.27,3868.1,1811.501
2025-10-23 11:39:00,3868.11,3870.14,3867.88,3868.3,1129.925
2025-10-23 11:40:00,3868.29,3868.29,3865.95,3865.95,1272.166
2025-10-23 11:41:00,3865.96,3866.67,3864.24,3864.73,1394.867
2025-10-23 11:42:00,3864.72,3866.39,3863.72,3866.11,1384.036
2025-10-23 11:43:00,3866.11,3866.12,3862.0,3863.96,2603.312
2025-10-23 11:44:00,3863.95,3864.45,3863.14,3864.44,1264.394
2025-10-23 11:45:00,3864.45,3865.07,3863.39,3863.94,2217.281
2025-10-23 11:46:00,3863.95,3864.3,3863.39,3863.39,991.183
2025-10-23 11:47:00,3863.4,3864.11,3862.04,3863.68,2500.009
2025-10-23 11:48:00,3863.68,3865.97,3863.68,3865.55,1940.31
2025-10-23 11:49:00,3865.54,3867.38,3865.32,3867.38,844.0
2025-10-23 11:50:00,3867.37,3867.37,3862.05,3862.39,2311.634
2025-10-23 11:51:00,3862.39,3862.58,3857.14,3860.63,6960.887
2025-10-23 11:52:00,3860.64,3866.0,3860.64,3866.0,2174.806
2025-10-23 11:53:00,3865.99,3866.69,3865.0,3866.69,2022.771
2025-10-23 11:54:00,3866.68,3867.66,3864.05,3864.05,2211.515
2025-10-23 11:55:00,3864.06,3865.73,3863.49,3863.89,876.694
2025-10-23 11:56:00,3863.89,3865.32,3863.49,3864.67,1199.789
2025-10-23 11:57:00,3864.67,3864.67,3862.42,3862.51,836.803
2025-10-23 11:58:00,3862.51,3863.88,3862.51,3863.87,811.911
2025-10-23 11:59:00,3863.88,3863.88,3861.17,3861.86,1840.517
2025-10-23 12:00:00,3861.86,3861.87,3860.0,3860.0,2758.775
2025-10-23 12:01:00,3860.0,3860.14,3853.6,3856.26,7689.786
2025-10-23 12:02:00,3856.25,3857.2,3841.34,3846.45,24972.918
2025-10-23 12:03:00,3846.47,3850.81,3835.19,3835.87,14836.562
2025-10-23 12:04:00,3835.88,3841.6,3835.0,3837.49,9165.324
2025-10-23 12:05:00,3837.5,3844.38,3836.54,3843.0,6507.956
